Snapshotdt,ApplicationID,UPB,DPD,BKRepo_Flag,NextPaymentDate,RemainingTerm,MaturityDate,NumberOfExtensions,NumberOfPayments,FundingDate,OriginalRate,CurrentRate,OriginalPayment,CurrentPayment,PTICore,DTICore,Make,Model,ModelYr,BookValue,LTVCore,OriginalAmtFinanced,OriginalTerm,BookNewUsed,BookMileage,HighFico,BookTier,FirstPaymentDate,LastPmtDate,lastExtensionDate,ChargeoffDate,MOB,DPDBucket,MOB_Lag1,UPB_Lag1,DPD_Lag1,DPDBucket_Lag1,LoanStatus,LoanStatus2,LoanStatus2_Lag1,Vintage_M,Vintage_Q,PrepayBal,DefaultBal,DQBal
2020-01-31,10030386,16255.26,0,None,2020-03-07,72,2026-02-07,0,0,2020-01-27,0.2008,0.2008,393.38,393.38,0.1101,0.2319,TOYOTA,CAMRY       ,16,11275,1.44170820399113,16255.26,72,Used,70637,643,Tier 3,2020-03-07,43852,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10030409,31444,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-27,0.1299,0.1299,634.23,634.23,0.094,0.4096,LEXUS,GX460       ,14,28150,1.11701598579041,31444,72,Used,80290,566,Tier 4,2020-03-03,43849,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10031202,25321.66,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-28,0.2294,0.2294,656.66,656.66,0.1241,0.202,KIA,SOUL        ,20,19861,1.27494385982579,25321.66,72,New,20,519,Tier 7,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10031509,16822.34,0,None,2020-02-16,60,2025-01-16,0,0,2020-01-22,0.2088,0.2088,454.04,454.04,0.1308,0.4689,CHRYSLER,300,16,13365,1.2586861204639,16822.34,60,Used,88183,621,Tier 3,2020-02-16,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10031597,21711,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-27,0.2445,0.2445,577.14,577.14,0.1179,0.2647,MITSUBIS,MIRAGE      ,19,18475.07,1.17515116316203,21711,72,New,15,570,Tier 8,2020-02-16,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10032152,27217.8,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-28,0.1499,0.1499,575.23,575.23,0.1046,0.3232,SUBARU,WRX         ,17,25275,1.07686646884273,27217.8,72,Used,35060,515,Tier 7,2020-02-16,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10033313,21652.03,0,None,2020-02-17,60,2025-01-17,0,0,2020-01-24,0.1377,0.1377,501.21,501.21,0.0539,0.2122,FORD TRU,F250 SUPER D,15,19800,1.09353686868687,21652.03,60,Used,116520,547,Tier 4,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10033643,18344.83,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-28,0.1384,0.1384,376.5,376.5,0.085,0.3514,DODGE,JOURNEY     ,18,17348,1.05746080239797,18344.83,72,Used,32142,645,Tier 4,2020-02-16,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10033764,14963.08,0,None,2020-02-23,66,2025-07-23,0,0,2020-01-28,0.1706,0.1706,352.11,352.11,0.1049,0.2609,AUDI,Q5          ,13,10460,1.43050478011472,14963.08,66,Used,112539,512,Tier 5,2020-02-23,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10033878,11925.14,0,None,2020-03-01,72,2026-02-01,0,0,2020-01-23,0.2211,0.2211,303.15,303.15,0.1591,0.4099,BUICK,VERANO      ,14,8200,1.45428536585366,11925.14,72,Used,47447,613,Tier 3,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034030,21794.93,0,None,2020-02-19,72,2026-01-19,0,0,2020-01-28,0.2208,0.2208,548.66,548.66,0.1439,0.2582,BMW,X5          ,14,17650,1.2348402266289,21794.93,72,Used,93338,570,Tier 7,2020-02-19,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034143,16998.99,0,None,2020-03-01,72,2026-02-01,0,0,2020-01-22,0.1824,0.1824,393.2,393.2,0.139,0.3143,NISSAN,ALTIMA      ,18,14475,1.1743689119171,16998.99,72,Used,39540,565,Tier 4,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034181,21935,0,None,2020-03-01,72,2026-02-01,0,0,2020-01-24,0.1801,0.1801,504.17,504.17,0.1681,0.3259,DODGE TR,RAM 1500 PIC,14,22550,0.972727272727273,21935,72,Used,117185,615,Tier 7,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034520,25152.96,0,None,2020-02-15,72,2026-01-15,0,0,2020-01-24,0.1924,0.1924,591.45,591.45,0.1177,0.2526,DODGE,JOURNEY     ,19,24602,1.02239492724169,25152.96,72,New,9,617,Tier 3,2020-02-15,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034699,28946.87,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-23,0.1215,0.1215,570.98,570.98,0.0874,0.3429,GMC LIGH,YUKON       ,15,27025,1.07111452358927,28946.87,72,Used,102594,687,Tier 0,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034868,24278,0,None,2020-03-01,72,2026-02-01,0,0,2020-01-24,0.1787,0.1787,555.99,555.99,0.128,0.1455,NISSAN,SENTRA      ,19,21169,1.14686569984411,24278,72,New,31,565,Tier 5,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10034903,10523.84,0,None,2020-03-01,48,2024-02-01,0,0,2020-01-28,0.1199,0.1199,278.46,278.46,0.0848,0.3549,BMW,3 SERIES    ,13,10550,0.997520379146919,10523.84,48,Used,73865,590,Tier 4,2020-03-01,43846,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10035450,15619.43,0,None,2020-03-15,48,2024-02-15,0,0,2020-01-28,0.1024,0.1024,399.65,399.65,0.0858,0.1942,TOYOTA,HIGHLANDER  ,11,11391,1.37120797120534,15619.43,48,Used,97200,604,Tier 2,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036025,32034.41,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-21,0.1499,0.1499,681.42,681.42,0.127,0.3374,NISSAN,ALTIMA      ,20,24928,1.28507742297818,32034.41,72,New,29,577,Tier 5,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036338,15874.9,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-28,0.1731,0.1731,355.91,355.91,0.0688,0.2407,CADILLAC,XTS         ,13,12425,1.27765794768612,15874.9,72,Used,84977,558,Tier 3,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036439,28234.19,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-23,0.18,0.18,647.2,647.2,0.1524,0.4613,TOYOTA,CAMRY       ,20,27089.15,1.04751791769029,28376.37,72,New,5,575,Tier 7,2020-02-16,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036451,15335,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-27,0.2117,0.2117,381.35,381.35,0.1637,0.5367,NISSAN,MAXIMA      ,14,13400,1.14440298507463,15335,72,Used,40695,600,Tier 5,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036474,34201.09,0,None,2020-03-05,72,2026-02-05,0,0,2020-01-23,0.1417,0.1417,711.97,711.97,0.0937,0.246,LEXUS,NX          ,17,27735,1.23313827294033,34201.09,72,Used,10073,530,Tier 4,2020-03-05,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036575,9343,0,None,2020-03-02,60,2025-02-02,0,0,2020-01-24,0.1889,0.1889,243.7,243.7,0.0755,0.3978,CHEVROLE,CAMARO      ,14,7625,1.22531147540984,9343,60,Used,119488,531,Tier 6,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10036631,15700.76,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-24,0.1356,0.1356,321.64,321.64,0.0631,0.2718,CHEVROLE,MALIBU      ,16,13675,1.14813601462523,15700.76,72,Used,31270,547,Tier 5,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10037187,16578.04,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-27,0.1963,0.1963,393.54,393.54,0.1036,0.2348,MERCEDES,CLA CLASS   ,15,16280,1.01830712530713,16578.04,72,Used,65687,541,Tier 6,2020-02-18,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10037367,23649.57,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-24,0.1099,0.1099,452.06,452.06,0.0357,0.2486,AUDI,A3          ,17,17967,1.31627817665721,23649.57,72,Used,25075,659,Tier 0,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10037412,20430.56,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-28,0.2005,0.2005,494.06,494.06,0.1634,0.3052,DODGE TR,JOURNEY     ,17,15250,1.33970885245902,20430.56,72,Used,59522,586,Tier 4,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10037476,8519.01,0,None,2020-03-02,60,2025-02-02,0,0,2020-01-24,0.2059,0.2059,230.47,230.47,0.0421,0.2012,CHEVROLE,EQUINOX     ,14,6675,1.27625617977528,8519.01,60,Used,104758,566,Tier 6,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10037496,17183.81,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-24,0.2093,0.2093,424.53,424.53,0.1769,0.4936,KIA,SOUL        ,20,19646,0.874672197902881,17183.81,72,New,14,600,Tier 7,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10038321,11630.35,0,None,2020-03-03,66,2025-08-03,0,0,2020-01-24,0.1499,0.1499,261.37,261.37,0.0529,0.4022,HONDA,CR-V-4 CYL. ,12,9325,1.24722252010724,11630.35,66,Used,119784,548,Tier 5,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039012,14131.05,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-27,0.1937,0.1937,335.99,335.99,0.0497,0.2724,GMC,TERRAIN     ,13,12048,1.17289591633466,14131.05,72,Used,56838,535,Tier 7,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039053,23041.11,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-22,0.2237,0.2237,589.37,589.37,0.0821,0.1968,HYUNDAI,SANTA FE    ,17,17240,1.33649129930394,23041.11,72,Used,53886,518,Tier 7,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039073,38638.41,0,None,2020-03-03,75,2026-05-03,0,0,2020-01-23,0.1099,0.1099,717.74,717.74,0.038,0.2821,CHEVROLE,SILVERADO 15,18,36418,1.06097012466363,38638.41,75,Used,33206,580,Tier 1,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039099,28908.7,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-27,0.1338,0.1338,589.35,589.35,0.116,0.4222,CHEVROLE,MALIBU      ,20,23838,1.21271499286853,28908.7,72,New,2779,633,Tier 1,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039198,30553.69,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-24,0.2038,0.2038,738.59,738.59,0.0972,0.2344,MITSUBIS,ECLIPSE     ,19,25740,1.18701204351204,30553.69,72,New,8,583,Tier 6,2020-02-16,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039849,26489.84,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-24,0.18,0.18,608.71,608.71,0.1597,0.3398,NISSAN,ALTIMA      ,20,23901,1.10831513325802,26489.84,72,New,17,570,Tier 5,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039888,15833.99,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-24,0.132,0.132,321.26,321.26,0.0323,0.4662,NISSAN,SENTRA      ,18,11990,1.32059966638866,15833.99,72,Used,37943,669,Tier -,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10039949,16421.46,0,None,2020-03-03,63,2025-05-03,0,0,2020-01-28,0.2057,0.2057,431.9,431.9,0.1433,0.3036,FORD,EXPLORER    ,14,15055,1.09076453005646,16421.46,63,Used,111592,607,Tier 8,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10040062,30074.98,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-27,0.1983,0.1983,723.65,723.65,0.1234,0.2653,RAM,1500,15,24810,1.21221201128577,30074.98,72,Used,64866,517,Tier 8,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10040656,15829,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-28,0.1289,0.1289,316.83,316.83,0.0744,0.2085,BMW,5 SERIES    ,12,13800,1.14702898550725,15829,72,Used,69339,541,Tier 5,2020-02-18,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10041515,18931.05,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-22,0.193,0.193,449.1,449.1,0.0988,0.2967,VOLKSWAG,PASSAT      ,17,13895,1.36243612810363,18931.05,72,Used,36011,551,Tier 4,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10041554,17119,0,None,2020-03-02,72,2026-02-02,0,0,2020-01-24,0.2198,0.2198,433.87,433.87,0.0846,0.3835,HONDA,CR-V        ,13,13965,1.22585034013605,17119,72,Used,85077,555,Tier 7,2020-03-02,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10042885,32061.26,0,None,2020-03-15,72,2026-02-15,0,0,2020-01-28,0.1374,0.1374,659.95,659.95,0.0728,0.2714,CHEVROLE,SILVERADO 15,15,27025,1.18635559666975,32061.26,72,Used,46925,537,Tier 4,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10043045,21424.07,0,None,2020-02-16,72,2026-01-16,0,0,2020-01-27,0.1713,0.1713,478.15,478.15,0.1123,0.362,JEEP,COMPASS-4 CY,18,17975,1.19188150208623,21424.07,72,Used,13908,537,Tier 5,2020-02-16,43847,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10043224,22888.45,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-27,0.1599,0.1599,496.37,496.37,0.1193,0.3595,JEEP,CHEROKEE    ,16,15296,1.49636833158996,22888.45,72,Used,52589,515,Tier 5,2020-03-03,43863,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10043596,18583.51,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-24,0.133,0.133,375.85,375.85,0.0491,0.2472,NISSAN,PATHFINDER  ,17,17275,1.07574587554269,18583.51,72,Used,34055,570,Tier 0,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10043646,23894.37,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-24,0.1365,0.1365,490.67,490.67,0.1874,0.4956,AUDI,A3          ,16,19410,1.23103400309119,23894.37,72,Used,37718,609,Tier 4,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10043880,35369.14,0,None,2020-03-06,75,2026-05-06,0,0,2020-01-24,0.1824,0.1824,799.95,799.95,0.1543,0.2533,DODGE,CHALLENGER  ,19,29479,1.19980799891448,35369.14,75,New,55,647,Tier 3,2020-03-06,43851,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10044304,25851.23,0,None,2020-03-04,72,2026-02-04,0,0,2020-01-23,0.1599,0.1599,564.35,564.35,0.0997,0.3952,JEEP,RENEGADE    ,19,25708,1.0055714174576,25851.23,72,New,7,570,Tier 6,2020-03-04,43849,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10044528,28106.09,0,None,2020-02-17,66,2025-07-17,0,0,2020-01-24,0.1708,0.1708,659.55,659.55,0.1123,0.354,MERCEDES,GLC CLASS   ,17,34250,0.820615766423358,28106.09,66,Used,15718,571,Tier 7,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10044614,20354.48,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-22,0.1399,0.1399,419.31,419.31,0.0757,0.3094,CHEVROLE,COLORADO    ,17,17225,1.1816824383164,20354.48,72,Used,78260,569,Tier 6,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10044640,25686.14,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-28,0.2363,0.2363,670.47,670.47,0.1341,0.2558,KIA,SOUL        ,19,24301,1.05699930044031,25686.14,72,New,3046,529,Tier 8,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10044917,13400.4,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-23,0.1976,0.1976,321.74,321.74,0.0581,0.4168,CHRYSLER,TOWN & COUNT,12,9400,1.42557446808511,13400.4,72,Used,77302,624,Tier 3,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10044993,12735.71,0,None,2020-03-15,60,2025-02-15,0,0,2020-01-28,0.1624,0.1624,313.44,313.44,0.0538,0.2525,CHEVROLE,MALIBU      ,15,9297,1.36987307733678,12735.71,60,Used,97244,594,Tier 6,2020-03-15,43860,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10045083,32552.69,0,None,2020-03-05,72,2026-02-05,0,0,2020-01-24,0.1582,0.1582,707.78,707.78,0.0709,0.3118,JEEP,WRANGLER    ,16,27600,1.17944528985507,32552.69,72,Used,52285,603,Tier 2,2020-03-05,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10045503,22217.06,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-28,0.1406,0.1406,458.51,458.51,0.0733,0.4069,RAM,1500,16,18050,1.2308620498615,22217.06,72,Used,82747,561,Tier 2,2020-02-18,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10046191,15604.96,0,None,2020-03-03,60,2025-02-03,0,0,2020-01-24,0.1599,0.1599,381.89,381.89,0.0583,0.244,JEEP,CHEROKEE    ,18,15510,1.00612250161186,15604.96,60,Used,29706,566,Tier 7,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10046406,25933.2,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-22,0.1895,0.1895,610.2,610.2,0.1186,0.5219,HONDA,ACCORD      ,17,19437,1.3342182435561,25933.2,72,Used,24965,551,Tier 6,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10046724,33257.84,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-24,0.1536,0.1536,714.3,714.3,0.0602,0.1894,CHEVROLE,SILVERADO 15,17,27375,1.21489826484018,33257.84,72,Used,28806,519,Tier 3,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10047029,29407,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-27,0.18,0.18,670.71,670.71,0.1058,0.3406,DODGE,CHARGER     ,18,21475,1.36935972060536,29407,72,Used,40984,530,Tier 6,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10047272,18395.94,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-22,0.27,0.27,518.35,518.35,0.1747,0.3437,HYUNDAI,TUCSON      ,18,17415,1.05632730404823,18395.94,72,Used,44022,542,Tier 8,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10047742,28013.06,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-25,0.1563,0.1563,605.82,605.82,0.1596,0.2682,ACURA,RDX         ,17,22905,1.22301069635451,28013.06,72,New,36695,597,Tier 2,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10048023,14500,0,None,2020-03-05,72,2026-02-05,0,0,2020-01-25,0.1975,0.1975,348.06,348.06,0.1336,0.4435,CHEVROLE,EQUINOX     ,16,12775,1.13502935420744,14500,72,Used,42789,524,Tier 6,2020-03-05,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10048643,25875.67,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-21,0.1908,0.1908,611.14,611.14,0.1128,0.4616,NISSAN,SENTRA      ,19,20807,1.2436040755515,25875.67,72,New,88,584,Tier 3,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10048717,25627,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-28,0.18,0.18,584.56,584.56,0.1401,0.4275,DODGE TR,JOURNEY     ,19,21475,1.19334109429569,25627,72,Used,3464,589,Tier 8,2020-02-18,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10049485,25114.84,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-24,0.1405,0.1405,521.17,521.17,0.0922,0.2282,NISSAN,MAXIMA      ,18,20075,1.25105056039851,25114.84,72,Used,34952,554,Tier 3,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10049617,28396.8,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-23,0.1694,0.1694,635.16,635.16,0.1016,0.5222,NISSAN,ROGUE       ,20,24458,1.16104342137542,28396.8,72,New,5,638,Tier 3,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10050614,13538.06,0,None,2020-02-17,72,2026-01-17,0,0,2020-01-22,0.1781,0.1781,307.32,307.32,0.0452,0.3212,MITSUBIS,OUTLANDER SP,15,8950,1.51263240223464,13538.06,72,Used,46079,569,Tier 5,2020-02-17,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10051585,27918.47,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-24,0.1542,0.1542,596.57,596.57,0.0772,0.401,BMW,7 SERIES    ,14,21000,1.32945095238095,27918.47,72,Used,60508,656,Tier 0,2020-02-18,43849,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10051688,13657.65,0,None,2020-02-20,60,2025-01-20,0,0,2020-01-25,0.1793,0.1793,346.29,346.29,0.0952,0.2462,HONDA,CR-V        ,12,10666,1.28048471779486,13657.65,60,Used,108616,650,Tier 3,2020-02-20,43851,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10051733,16457.34,0,None,2020-03-03,72,2026-02-03,0,0,2020-01-24,0.1801,0.1801,378.27,378.27,0.0679,0.2216,NISSAN,SENTRA      ,18,11129,1.47877976457903,16457.34,72,Used,38215,675,Tier 2,2020-03-03,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10051878,16480.89,0,None,2020-02-18,72,2026-01-18,0,0,2020-01-23,0.204,0.204,398.59,398.59,0.1533,0.361,SUBARU,IMPREZA-4 CY,17,15850,1.03980378548896,16480.89,72,Used,50766,540,Tier 9,2020-02-18,43848,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10052782,22292.51,0,None,2020-03-04,72,2026-02-04,0,0,2020-01-27,0.158,0.158,484.23,484.23,0.0829,0.3583,KIA,FORTE       ,20,19627,1.13580832526622,22292.51,72,New,21,591,Tier 5,2020-03-04,43849,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10053232,20152.46,0,None,2020-03-04,72,2026-02-04,0,0,2020-01-28,0.1451,0.1451,423.28,423.28,0.0647,0.3381,HONDA,CIVIC       ,16,13478,1.49521145570559,20152.46,72,Used,36000,640,Tier 1,2020-03-04,43849,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10053294,19270.68,0,None,2020-03-04,72,2026-02-04,0,0,2020-01-27,0.1699,0.1699,431.62,431.62,0.1032,0.3316,NISSAN,KICKS       ,19,19940,0.966433299899699,19270.68,72,New,8,603,Tier 4,2020-03-04,43849,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10055412,23084.89,0,None,2020-03-14,72,2026-02-14,0,0,2020-01-27,0.1149,0.1149,447.32,447.32,0.0785,0.3437,NISSAN,MURANO      ,16,19925,1.15858920953576,23084.89,72,Used,44058,657,Tier 3,2020-03-14,43859,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10055825,29256.81,0,None,2020-02-19,72,2026-01-19,0,0,2020-01-27,0.1535,0.1535,624.21,624.21,0.0686,0.4977,FORD TRU,ESCAPE      ,17,20775,1.40827003610108,29256.81,72,Used,14351,574,Tier 2,2020-02-19,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10056004,14235.8,0,None,2020-03-13,72,2026-02-13,0,0,2020-01-24,0.1549,0.1549,306.78,306.78,0.0783,0.2646,KIA,FORTE       ,18,10857,1.31120935801787,14235.8,72,Used,36719,575,Tier 6,2020-03-13,43858,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10056397,35170,0,None,2020-03-05,72,2026-02-05,0,0,2020-01-24,0.17,0.17,787.94,787.94,0.1656,0.254,NISSAN,ALTIMA      ,19,28369,1.23973351193204,35170,72,New,15,642,Tier 3,2020-03-05,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10056411,16455.12,0,None,2020-02-19,72,2026-01-19,0,0,2020-01-24,0.1618,0.1618,358.57,358.57,0.1786,0.4092,HONDA,FIT         ,18,15511,1.06086777125911,16455.12,72,Used,12957,579,Tier 5,2020-02-19,43850,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
2020-01-31,10057925,27676,0,None,2020-03-14,72,2026-02-14,0,0,2020-01-27,0.1149,0.1149,536.28,536.28,0.0904,0.2402,FORD,ESCAPE      ,19,25550,1.08320939334638,27676,72,Used,9384,582,Tier 3,2020-03-14,43859,,,1,0,,,,,Current,Current,,2020-1,2020-Q1,,,0
